,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1,m2_training_time,m2_prediction_time,m2_acc,m2_prec,m2_rec,m2_f1,m3_training_time,m3_prediction_time,m3_acc,m3_prec,m3_rec,m3_f1
17,17,18,157,0.9141796372983008,1.0,0.0016611295681063123,0.0033167495854063015,0.0800771713256836,1.0756607055664062,0.9140368413537056,0.0,0.0,0.0,0.18738460540771484,1.0968317985534668,0.9414536627159789,0.7461538461538462,0.4833887043189369,0.5866935483870968,0.09969472885131836,0.08108139038085938,0.9137512494645152,0.0,0.0,0.0
18,18,20,165,0.9162019162019162,1.0,0.023333333333333334,0.04560260586319218,0.08542609214782715,1.073852300643921,0.9141999141999142,0.0,0.0,0.0,0.27495288848876953,1.0949947834014893,0.8731588731588732,0.39425202652910835,0.8916666666666667,0.5467552376085846,0.08837175369262695,0.0809941291809082,0.9209209209209209,0.5244029075804777,0.8416666666666667,0.6461932181701855
19,19,20,175,0.9153658885865674,0.9090909090909091,0.016666666666666666,0.03273322422258592,0.08724308013916016,1.0749025344848633,0.9140770442503222,0.0,0.0,0.0,0.19491052627563477,1.0918383598327637,0.9361306028927395,0.6122448979591837,0.7,0.6531881804043546,0.0878596305847168,0.0810697078704834,0.8911642560504082,0.3958333333333333,0.5066666666666667,0.4444444444444444
20,20,21,184,0.9140972321812706,0.0,0.0,0.0,0.08896136283874512,1.1993908882141113,0.9140972321812706,0.0,0.0,0.0,0.16128253936767578,1.094024419784546,0.921554567617955,0.5884353741496599,0.2888146911519199,0.387458006718925,0.09454941749572754,0.0811307430267334,0.9140972321812706,0.0,0.0,0.0
21,21,23,192,0.9142610943558811,0.0,0.0,0.0,0.10473871231079102,1.0742745399475098,0.9142610943558811,0.0,0.0,0.0,0.30808520317077637,1.3698132038116455,0.9142610943558811,0.0,0.0,0.0,0.15165352821350098,0.08587813377380371,0.90952175786299,0.46258503401360546,0.3417085427135678,0.3930635838150289
22,22,23,202,0.9141377822522652,0.0,0.0,0.0,0.09311532974243164,1.2439255714416504,0.9141377822522652,0.0,0.0,0.0,0.26766490936279297,1.1067650318145752,0.9141377822522652,0.0,0.0,0.0,0.10994863510131836,0.08053064346313477,0.9138501366316698,0.3333333333333333,0.0033500837520938024,0.006633499170812605
23,23,23,212,0.9140141149359067,0.0,0.0,0.0,0.09857058525085449,1.0704174041748047,0.9140141149359067,0.0,0.0,0.0,0.23288297653198242,1.0919368267059326,0.9197753132651592,0.543859649122807,0.4154103852596315,0.4710351377018044,0.1189734935760498,0.08093500137329102,0.9125738153535935,0.49410377358490565,0.7018425460636516,0.5799307958477509
24,24,25,220,0.9141785662772248,0.0,0.0,0.0,0.10109162330627441,1.0704927444458008,0.9147555170921678,1.0,0.0067226890756302525,0.01335559265442404,0.5157992839813232,1.088904857635498,0.9141785662772248,0.0,0.0,0.0,0.2662825584411621,0.08070755004882812,0.9141785662772248,0.0,0.0,0.0
25,25,25,230,0.9143434927054745,1.0,0.0033613445378151263,0.006700167504187605,0.10128235816955566,1.3677818775177002,0.9144879387548751,1.0,0.005042016806722689,0.010033444816053512,0.24287080764770508,1.0867648124694824,0.9176657518416871,0.6213592233009708,0.10756302521008404,0.1833810888252149,0.12139129638671875,0.08059954643249512,0.9179546439404882,0.5128205128205128,0.907563025210084,0.6553398058252428
26,26,25,240,0.9139302762910458,0.0,0.0,0.0,0.10618400573730469,1.068239688873291,0.9142195862867062,1.0,0.0033613445378151263,0.006700167504187605,0.27044248580932617,1.0877444744110107,0.9139302762910458,0.0,0.0,0.0,0.12451744079589844,0.08092284202575684,0.9139302762910458,0.0,0.0,0.0
27,27,25,250,0.9138055917716935,0.0,0.0,0.0,0.10614252090454102,1.0843517780303955,0.9140953208749819,1.0,0.0033613445378151263,0.006700167504187605,0.2481980323791504,1.0842220783233643,0.910763436187165,0.47928994082840237,0.4084033613445378,0.44101633393829404,0.13332796096801758,0.08072733879089355,0.9138055917716935,0.0,0.0,0.0
28,28,26,259,0.9138256201944002,0.0,0.0,0.0,0.10851836204528809,1.0648746490478516,0.9148411431887422,1.0,0.011784511784511785,0.023294509151414313,0.4536614418029785,1.081181287765503,0.9138256201944002,0.0,0.0,0.0,0.13463425636291504,0.08024406433105469,0.9129551719135355,0.25,0.005050505050505051,0.009900990099009903
29,29,27,268,0.9138457068138893,0.0,0.0,0.0,0.1164093017578125,1.0874924659729004,0.9160249891035885,0.9411764705882353,0.026981450252951095,0.052459016393442616,0.7608129978179932,1.2074460983276367,0.9138457068138893,0.0,0.0,0.0,0.13436484336853027,0.08036136627197266,0.9093418567485109,0.0,0.0,0.0
30,30,28,277,0.9225956641932198,0.8947368421052632,0.11486486486486487,0.2035928143712575,0.11566424369812012,1.066657304763794,0.9161938018332606,0.9444444444444444,0.028716216216216218,0.05573770491803279,0.27409958839416504,1.0812783241271973,0.9534410010184781,0.7764227642276422,0.6452702702702703,0.7047970479704798,0.14130520820617676,0.08037328720092773,0.9138658518841845,0.0,0.0,0.0
31,31,29,286,0.914323182281801,1.0,0.005076142131979695,0.010101010101010102,0.12125420570373535,1.0754451751708984,0.9166545242605275,0.9523809523809523,0.0338409475465313,0.06535947712418301,0.26871466636657715,1.0789029598236084,0.9185487396182428,0.6038961038961039,0.15736040609137056,0.24966442953020135,0.13792157173156738,0.08032774925231934,0.9138860556607897,0.0,0.0,0.0
32,32,30,295,0.9139063184007005,0.0,0.0,0.0,0.1261136531829834,1.1265015602111816,0.9159492193200058,0.9375,0.025423728813559324,0.04950495049504951,0.2793154716491699,1.1083288192749023,0.9139063184007005,0.0,0.0,0.0,0.14951848983764648,0.08008098602294922,0.9139063184007005,0.0,0.0,0.0
33,33,31,304,0.9139266403624141,0.0,0.0,0.0,0.12693500518798828,1.0573039054870605,0.9167032003507234,0.9130434782608695,0.035653650254668934,0.06862745098039216,0.316922664642334,1.0762004852294922,0.9139266403624141,0.0,0.0,0.0,0.14472651481628418,0.08008933067321777,0.9139266403624141,0.5,0.001697792869269949,0.00338409475465313
34,34,31,314,0.9139470218059418,1.0,0.001697792869269949,0.0033898305084745766,0.1308140754699707,1.0568461418151855,0.9164349480462461,0.9090909090909091,0.03395585738539898,0.06546644844517185,0.31339526176452637,1.0785069465637207,0.9168739938533587,0.5358361774744027,0.266553480475382,0.3560090702947846,0.14808273315429688,0.07997560501098633,0.913800673203571,0.0,0.0,0.0
35,35,32,323,0.9138208998974058,0.0,0.0,0.0,0.12978768348693848,1.0525705814361572,0.9170452879964824,0.8928571428571429,0.04251700680272109,0.08116883116883115,0.28232479095458984,1.0714573860168457,0.9183643558551957,0.591715976331361,0.17006802721088435,0.26420079260237783,0.15878963470458984,0.07968449592590332,0.9138208998974058,0.0,0.0,0.0
36,36,34,331,0.9180977542932629,0.9375,0.051194539249146756,0.0970873786407767,0.13253545761108398,1.0492885112762451,0.9217672097460737,0.9076923076923077,0.10068259385665529,0.18125960061443933,0.28887391090393066,1.0686237812042236,0.9147218552766769,0.6666666666666666,0.017064846416382253,0.033277870216306155,0.15298771858215332,0.07965660095214844,0.9139879641861148,0.0,0.0,0.0
37,37,36,339,0.9141555196236955,0.0,0.0,0.0,0.1387641429901123,1.049351453781128,0.9232691459650154,0.8780487804878049,0.1232876712328767,0.21621621621621623,0.400348424911499,1.0677576065063477,0.9141555196236955,0.0,0.0,0.0,0.1701831817626953,0.07946920394897461,0.9141555196236955,0.0,0.0,0.0
