,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1,m2_training_time,m2_prediction_time,m2_acc,m2_prec,m2_rec,m2_f1,m3_training_time,m3_prediction_time,m3_acc,m3_prec,m3_rec,m3_f1
35,35,22,333,0.9123552689432801,0.0,0.0,0.0,0.12324738502502441,1.0548968315124512,0.9123552689432801,0.0,0.0,0.0,0.34210729598999023,1.0772976875305176,0.9123552689432801,0.0,0.0,0.0,0.14844536781311035,0.07897162437438965,0.9123552689432801,0.0,0.0,0.0
36,36,23,342,0.912373403786878,0.0,0.0,0.0,0.12555623054504395,1.0550298690795898,0.912373403786878,0.0,0.0,0.0,0.28815460205078125,1.0812742710113525,0.9050344928812564,0.3310810810810811,0.08207705192629816,0.13154362416107382,0.18084287643432617,0.07913565635681152,0.912373403786878,0.0,0.0,0.0
37,37,24,351,0.9123915919447303,0.0,0.0,0.0,0.12559080123901367,1.0526633262634277,0.9123915919447303,0.0,0.0,0.0,0.280869722366333,1.0718486309051514,0.9123915919447303,0.0,0.0,0.0,0.1605205535888672,0.0790865421295166,0.9123915919447303,0.0,0.0,0.0
38,38,24,361,0.9122626232886796,0.0,0.0,0.0,0.15055346488952637,1.049323558807373,0.9122626232886796,0.0,0.0,0.0,0.7218904495239258,1.0731489658355713,0.9122626232886796,0.0,0.0,0.0,0.25383925437927246,0.07858157157897949,0.9116737818342411,0.0,0.0,0.0
39,39,24,371,0.9121332743623766,0.0,0.0,0.0,0.12147068977355957,1.2296953201293945,0.9121332743623766,0.0,0.0,0.0,0.42046380043029785,1.089019536972046,0.9084475895621407,0.42038216560509556,0.11073825503355705,0.1752988047808765,0.16770148277282715,0.07860255241394043,0.9121332743623766,0.0,0.0,0.0
40,40,24,381,0.9120035434814705,0.0,0.0,0.0,0.13271784782409668,1.0535788536071777,0.9120035434814705,0.0,0.0,0.0,0.30208349227905273,1.0673058032989502,0.9120035434814705,0.0,0.0,0.0,0.1632528305053711,0.08198094367980957,0.9140705743392884,0.5853658536585366,0.08053691275167785,0.1415929203539823
41,41,24,391,0.9118734289516487,0.0,0.0,0.0,0.13333654403686523,1.0467674732208252,0.9118734289516487,0.0,0.0,0.0,0.31856846809387207,1.0723836421966553,0.9118734289516487,0.0,0.0,0.0,0.16527318954467773,0.07822084426879883,0.9118734289516487,0.0,0.0,0.0
42,42,25,400,0.9118910114023397,0.0,0.0,0.0,0.13899016380310059,1.041691780090332,0.9118910114023397,0.0,0.0,0.0,0.31638574600219727,1.0673015117645264,0.9118910114023397,0.0,0.0,0.0,0.21377182006835938,0.07825160026550293,0.9118910114023397,0.0,0.0,0.0
43,43,25,410,0.9117603440605072,0.0,0.0,0.0,0.161177396774292,1.0445325374603271,0.9117603440605072,0.0,0.0,0.0,0.39395880699157715,1.07485032081604,0.9117603440605072,0.0,0.0,0.0,0.19618535041809082,0.10274052619934082,0.9117603440605072,0.0,0.0,0.0
44,44,26,419,0.911777810782712,0.0,0.0,0.0,0.14207863807678223,1.0582067966461182,0.911777810782712,0.0,0.0,0.0,0.40834593772888184,1.0655884742736816,0.9107381553542254,0.43636363636363634,0.04040404040404041,0.07395993836671805,0.1860363483428955,0.07780861854553223,0.9102925887420169,0.0,0.0,0.0
45,45,26,429,0.9116465863453815,0.0,0.0,0.0,0.14364004135131836,1.037705898284912,0.9116465863453815,0.0,0.0,0.0,0.371138334274292,1.0637221336364746,0.9104566413803361,0.25,0.006734006734006734,0.013114754098360654,0.21393990516662598,0.07805204391479492,0.9116465863453815,0.0,0.0,0.0
46,46,26,439,0.9115149709518844,0.0,0.0,0.0,0.1479637622833252,1.0370686054229736,0.9115149709518844,0.0,0.0,0.0,0.3942451477050781,1.064051866531372,0.9115149709518844,0.0,0.0,0.0,0.19571781158447266,0.07765913009643555,0.9125577238194548,0.7058823529411765,0.020202020202020204,0.03927986906710312
47,47,26,449,0.9113829628524541,0.0,0.0,0.0,0.14794468879699707,1.0345330238342285,0.9113829628524541,0.0,0.0,0.0,0.4648118019104004,1.0565319061279297,0.9104878412651052,0.3333333333333333,0.010101010101010102,0.019607843137254905,0.19760751724243164,0.07763028144836426,0.9113829628524541,0.0,0.0,0.0
48,48,26,459,0.9112505602868669,0.0,0.0,0.0,0.1492147445678711,1.0343997478485107,0.9112505602868669,0.0,0.0,0.0,0.38544535636901855,1.0550665855407715,0.9040788883908562,0.37755102040816324,0.12457912457912458,0.18734177215189873,0.20273160934448242,0.07745003700256348,0.9112505602868669,0.0,0.0,0.0
49,49,27,468,0.9112673948825378,0.0,0.0,0.0,0.15567755699157715,1.0302813053131104,0.9112673948825378,0.0,0.0,0.0,0.44374704360961914,1.052642822265625,0.9112673948825378,0.0,0.0,0.0,0.20622539520263672,0.07801294326782227,0.9112673948825378,0.0,0.0,0.0
50,50,28,477,0.9112842799340627,0.0,0.0,0.0,0.1550579071044922,1.0311057567596436,0.9112842799340627,0.0,0.0,0.0,0.3921217918395996,1.0525550842285156,0.9057395474299416,0.413953488372093,0.15033783783783783,0.22057001239157373,0.20705795288085938,0.07720398902893066,0.9112842799340627,0.0,0.0,0.0
51,51,29,486,0.9113012156686178,0.0,0.0,0.0,0.2111961841583252,1.0373473167419434,0.9113012156686178,0.0,0.0,0.0,0.6066980361938477,1.0609312057495117,0.9113012156686178,0.0,0.0,0.0,0.2341327667236328,0.07694792747497559,0.9113012156686178,0.0,0.0,0.0
52,52,29,496,0.9111678941830753,0.0,0.0,0.0,0.16168212890625,1.1169884204864502,0.9111678941830753,0.0,0.0,0.0,0.4009413719177246,1.0471992492675781,0.9111678941830753,0.0,0.0,0.0,0.23441553115844727,0.07688546180725098,0.9090635803396964,0.0625,0.001692047377326565,0.0032948929159802307
53,53,30,505,0.9111847057052537,0.0,0.0,0.0,0.16812968254089355,1.2684321403503418,0.9111847057052537,0.0,0.0,0.0,0.5167210102081299,1.0658214092254639,0.9111847057052537,0.0,0.0,0.0,0.21498775482177734,0.08011126518249512,0.9110341713081439,0.3333333333333333,0.001694915254237288,0.003372681281618887
54,54,31,514,0.9112015679179858,0.0,0.0,0.0,0.17514467239379883,1.0313515663146973,0.9112015679179858,0.0,0.0,0.0,0.42279529571533203,1.0533859729766846,0.9110508065731946,0.3333333333333333,0.001697792869269949,0.003378378378378378,0.2232675552368164,0.07709956169128418,0.9089401477461179,0.0,0.0,0.0
55,55,32,523,0.9112184810508833,0.0,0.0,0.0,0.17820453643798828,1.0265169143676758,0.9112184810508833,0.0,0.0,0.0,0.4760270118713379,1.04500412940979,0.9112184810508833,0.0,0.0,0.0,0.2572813034057617,0.07662248611450195,0.9112184810508833,0.0,0.0,0.0
56,56,32,533,0.9110842280356873,0.0,0.0,0.0,0.17184114456176758,1.0175225734710693,0.9110842280356873,0.0,0.0,0.0,0.41953086853027344,1.0410163402557373,0.9053379706638439,0.42016806722689076,0.17006802721088435,0.24213075060532685,0.2349550724029541,0.07665038108825684,0.9122939664297596,0.6052631578947368,0.0391156462585034,0.07348242811501597
57,57,33,542,0.9111010146902923,0.0,0.0,0.0,0.18011212348937988,1.0196609497070312,0.9111010146902923,0.0,0.0,0.0,0.42934489250183105,1.0422468185424805,0.9111010146902923,0.0,0.0,0.0,0.233781099319458,0.07624959945678711,0.9121611388762684,0.8888888888888888,0.013628620102214651,0.026845637583892617
58,58,34,551,0.9111178522675565,0.0,0.0,0.0,0.1815319061279297,1.021571159362793,0.9111178522675565,0.0,0.0,0.0,0.42691469192504883,1.042130470275879,0.9064158956468982,0.41968911917098445,0.13822525597269625,0.2079589216944801,0.2418975830078125,0.07637929916381836,0.9111178522675565,0.0,0.0,0.0
59,59,35,560,0.9111347409995443,0.0,0.0,0.0,0.18481707572937012,1.0132663249969482,0.9112866474251861,1.0,0.0017094017094017094,0.0034129692832764505,0.4941287040710449,1.0349361896514893,0.9111347409995443,0.0,0.0,0.0,0.24209880828857422,0.07609701156616211,0.9115904602764697,0.7142857142857143,0.008547008547008548,0.016891891891891896
60,60,35,570,0.910999543587403,0.0,0.0,0.0,0.19441676139831543,1.0182740688323975,0.910999543587403,0.0,0.0,0.0,0.4616081714630127,1.0407981872558594,0.9055225924235509,0.398876404494382,0.12136752136752137,0.18610747051114024,0.24316978454589844,0.07653188705444336,0.910999543587403,0.0,0.0,0.0
61,61,35,580,0.9108639341764437,0.0,0.0,0.0,0.18751859664916992,1.0150117874145508,0.9108639341764437,0.0,0.0,0.0,0.47543907165527344,1.0433101654052734,0.9108639341764437,0.0,0.0,0.0,0.24620914459228516,0.07656049728393555,0.9108639341764437,0.0,0.0,0.0
62,62,36,589,0.9108805127422555,0.0,0.0,0.0,0.20386385917663574,1.0152547359466553,0.9108805127422555,0.0,0.0,0.0,0.5619444847106934,1.035106897354126,0.9108805127422555,0.0,0.0,0.0,0.26331257820129395,0.07658863067626953,0.9108805127422555,0.0,0.0,0.0
63,63,36,599,0.9107443068928626,0.0,0.0,0.0,0.1991574764251709,1.0150597095489502,0.9107443068928626,0.0,0.0,0.0,0.48770880699157715,1.0386874675750732,0.9053950787100719,0.3885350318471338,0.10445205479452055,0.16464237516869093,0.254164457321167,0.0764002799987793,0.9107443068928626,0.0,0.0,0.0
64,64,36,609,0.9106076840655135,0.0,0.0,0.0,0.21082806587219238,1.01320219039917,0.9106076840655135,0.0,0.0,0.0,0.5316653251647949,1.0438153743743896,0.9106076840655135,0.0,0.0,0.0,0.25591611862182617,0.07640719413757324,0.9106076840655135,0.0,0.0,0.0
65,65,37,618,0.9106239460370995,0.0,0.0,0.0,0.20623993873596191,1.0128438472747803,0.9107772497317186,1.0,0.0017152658662092624,0.0034246575342465756,0.4915037155151367,1.0327625274658203,0.9095508201747662,0.0,0.0,0.0,0.25621509552001953,0.07581019401550293,0.9106239460370995,0.0,0.0,0.0
66,66,37,628,0.9104867188699524,0.0,0.0,0.0,0.21084070205688477,1.009479284286499,0.9104867188699524,0.0,0.0,0.0,0.5371956825256348,1.0362508296966553,0.9104867188699524,0.0,0.0,0.0,0.27248072624206543,0.07613468170166016,0.9104867188699524,0.5,0.0017152658662092624,0.0034188034188034184
67,67,38,637,0.9105028448408427,0.0,0.0,0.0,0.21688532829284668,1.0112245082855225,0.9108103952022144,1.0,0.003436426116838488,0.00684931506849315,0.5534312725067139,1.029165506362915,0.9105028448408427,0.0,0.0,0.0,0.2795591354370117,0.07596802711486816,0.9105028448408427,0.0,0.0,0.0
68,68,39,646,0.9105190204835977,0.0,0.0,0.0,0.2188401222229004,1.006037712097168,0.9108270445094717,1.0,0.0034423407917383822,0.0068610634648370505,0.5519671440124512,1.0280909538269043,0.9105190204835977,0.0,0.0,0.0,0.28591108322143555,0.08104896545410156,0.9105190204835977,0.0,0.0,0.0
69,69,40,655,0.9105352460280735,0.0,0.0,0.0,0.21834039688110352,1.4786179065704346,0.9111522443313281,1.0,0.006896551724137931,0.0136986301369863,0.5561823844909668,1.1483540534973145,0.9105352460280735,0.0,0.0,0.0,0.2830824851989746,0.07548761367797852,0.9103809964522598,0.47058823529411764,0.013793103448275862,0.026800670016750416
70,70,41,664,0.9105515217055461,0.0,0.0,0.0,0.22511601448059082,1.0107872486114502,0.9111694731963541,1.0,0.0069084628670120895,0.013722126929674098,0.6546783447265625,1.02667236328125,0.9105515217055461,0.0,0.0,0.0,0.3029744625091553,0.07500672340393066,0.9105515217055461,0.0,0.0,0.0
71,71,42,673,0.9114962091907782,1.0,0.010380622837370242,0.02054794520547945,0.20096707344055176,1.0041003227233887,0.9113414822837691,1.0,0.00865051903114187,0.017152658662092625,0.6264519691467285,1.022721290588379,0.896797153024911,0.3753501400560224,0.23183391003460208,0.28663101604278074,0.29192423820495605,0.08088278770446777,0.9116509360977874,0.8888888888888888,0.01384083044982699,0.027257240204429305
72,72,49,676,0.9115140244847357,0.0,0.0,0.0,0.22154951095581055,1.0154743194580078,0.9132186579885324,1.0,0.01926444833625219,0.037800687285223365,0.58085036277771,1.0320649147033691,0.9081047574771424,0.35526315789473684,0.047285464098073555,0.08346213292117466,0.29557251930236816,0.07589411735534668,0.9115140244847357,0.0,0.0,0.0
73,73,50,685,0.9115318950799317,0.0,0.0,0.0,0.20696544647216797,1.0001919269561768,0.9143256247089865,1.0,0.031578947368421054,0.061224489795918366,0.5914497375488281,1.0190975666046143,0.9115318950799317,0.0,0.0,0.0,0.29923129081726074,0.0757286548614502,0.9115318950799317,0.0,0.0,0.0
74,74,50,695,0.9113943727654282,0.0,0.0,0.0,0.2172248363494873,0.9988114833831787,0.9135706513290844,1.0,0.02456140350877193,0.04794520547945205,1.2041692733764648,1.0142066478729248,0.9113943727654282,0.0,0.0,0.0,0.3000035285949707,0.07483410835266113,0.9113943727654282,0.0,0.0,0.0
75,75,50,705,0.9129690175930251,1.0,0.01929824561403509,0.0378657487091222,0.225325345993042,0.9943816661834717,0.9134360890549588,1.0,0.02456140350877193,0.04794520547945205,0.6255738735198975,1.0150516033172607,0.9148373034407598,1.0,0.04035087719298246,0.07757166947723441,0.3046689033508301,0.07481932640075684,0.9109450412579791,0.0,0.0,0.0
76,76,60,705,0.9129892406050211,1.0,0.0035714285714285713,0.0071174377224199285,0.2206716537475586,0.9961967468261719,0.9182909714642133,1.0,0.06428571428571428,0.12080536912751677,0.6340703964233398,1.0220856666564941,0.9109621082176829,0.37777777777777777,0.030357142857142857,0.05619834710743801,0.3210432529449463,0.07477807998657227,0.912677374083892,0.0,0.0,0.0
77,77,62,713,0.9156645322505076,1.0,0.03225806451612903,0.0625,0.2609236240386963,0.9983823299407959,0.9187880680930813,1.0,0.06810035842293907,0.12751677852348994,0.7239940166473389,1.1818108558654785,0.9097298141496174,0.3684210526315789,0.05017921146953405,0.0883280757097792,0.32850193977355957,0.07560515403747559,0.9128533499921911,0.0,0.0,0.0
78,78,72,713,0.9197559831065227,1.0,0.06386861313868614,0.12006861063464838,0.20979928970336914,0.9930295944213867,0.9221022993899578,1.0,0.09124087591240876,0.16722408026755853,0.6811883449554443,1.0153841972351074,0.9063037697481621,0.3967611336032389,0.17883211678832117,0.24654088050314465,0.3152122497558594,0.07483983039855957,0.9142812451118411,0.0,0.0,0.0
79,79,82,713,0.9224502584991383,1.0,0.07992565055762081,0.1480206540447504,0.23868584632873535,0.9925594329833984,0.9268369105436315,0.9863013698630136,0.13382899628252787,0.23567921440261863,1.1170918941497803,1.018439769744873,0.9130502898323672,0.4421768707482993,0.120817843866171,0.18978102189781024,0.794771671295166,0.07523822784423828,0.9157136142879524,0.0,0.0,0.0
80,80,92,713,0.9329985877922485,0.9719626168224299,0.19696969696969696,0.32755905511811023,0.2307722568511963,0.9906291961669922,0.9319002039855641,0.9795918367346939,0.18181818181818182,0.30670926517571884,1.222503900527954,1.0134189128875732,0.934096971598933,0.95,0.2159090909090909,0.35185185185185186,0.5721728801727295,0.0783839225769043,0.9392750666875883,0.7786561264822134,0.3731060606060606,0.5044814340588989
81,81,102,713,0.9354078264969354,0.9652173913043478,0.21428571428571427,0.35071090047393366,0.2371063232421875,0.989818811416626,0.9358793022159358,0.9741379310344828,0.21814671814671815,0.35646687697160884,1.2160837650299072,1.015624761581421,0.9478233537639478,0.8974358974358975,0.40540540540540543,0.5585106382978724,0.9129483699798584,0.07393121719360352,0.9203206034889203,0.7391304347826086,0.032818532818532815,0.06284658040665433
82,82,112,713,0.9461671651188415,0.9322916666666666,0.35236220472440943,0.5114285714285715,0.2349393367767334,0.9884884357452393,0.9393987092712105,0.9624060150375939,0.25196850393700787,0.3993759750390016,0.896306037902832,1.0084898471832275,0.9482134424681253,0.8977777777777778,0.39763779527559057,0.5511596180081856,0.9415216445922852,0.0744624137878418,0.9496300960176295,0.7175925925925926,0.610236220472441,0.6595744680851063
83,83,122,713,0.9445057543749015,0.9345238095238095,0.3152610441767068,0.47147147147147145,0.22864127159118652,0.9840202331542969,0.9438751379473436,0.9551282051282052,0.2991967871485944,0.45565749235474007,0.9325931072235107,1.006838083267212,0.9295286142204005,0.9180327868852459,0.11244979919678715,0.2003577817531306,0.6354053020477295,0.07380890846252441,0.9503389563298124,0.7019867549668874,0.6385542168674698,0.668769716088328
