,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1
20,20,45,160,0.9239925426645633,0.5889328063241107,0.2591304347826087,0.3599033816425121,0.09181904792785645,0.07787489891052246,0.9239925426645633,0.5889328063241107,0.2591304347826087,0.3599033816425121
21,21,45,170,0.9174206520178084,0.0,0.0,0.0,0.11366009712219238,0.0782465934753418,0.9174206520178084,0.0,0.0,0.0
22,22,45,180,0.9116927944772041,0.48247978436657685,0.9339130434782609,0.6362559241706162,0.11457538604736328,0.07757687568664551,0.9116927944772041,0.48247978436657685,0.9339130434782609,0.6362559241706162
23,23,46,189,0.9173268039752268,0.0,0.0,0.0,0.12308311462402344,0.07811307907104492,0.9173268039752268,0.0,0.0,0.0
24,24,47,198,0.9173517957594115,0.0,0.0,0.0,0.1186819076538086,0.07796335220336914,0.9173517957594115,0.0,0.0,0.0
25,25,48,207,0.9173768597428861,0.0,0.0,0.0,0.12772822380065918,0.07793331146240234,0.9173768597428861,0.0,0.0,0.0
26,26,48,217,0.9172573412411399,0.0,0.0,0.0,0.12877321243286133,0.07813858985900879,0.9172573412411399,0.0,0.0,0.0
27,27,48,227,0.9171374764595104,0.0,0.0,0.0,0.13245248794555664,0.07716560363769531,0.9171374764595104,0.0,0.0,0.0
28,28,48,237,0.9168721891774264,0.48936170212765956,0.04020979020979021,0.07431340872374799,0.13106060028076172,0.07670211791992188,0.9168721891774264,0.48936170212765956,0.04020979020979021,0.07431340872374799
29,29,51,244,0.9173325584774081,0.0,0.0,0.0,0.1393887996673584,0.07758665084838867,0.9173325584774081,0.0,0.0,0.0
30,30,51,254,0.9172122799359814,0.0,0.0,0.0,0.1478898525238037,0.07673811912536621,0.9172122799359814,0.0,0.0,0.0
31,31,51,264,0.9170916508815387,0.0,0.0,0.0,0.1383821964263916,0.07663583755493164,0.9170916508815387,0.0,0.0,0.0
32,32,51,274,0.9169706697796586,0.0,0.0,0.0,0.14299225807189941,0.07673883438110352,0.9169706697796586,0.0,0.0,0.0
33,33,51,284,0.9168493350869502,0.5,0.008787346221441126,0.017271157167530225,0.14450716972351074,0.07649540901184082,0.9168493350869502,0.5,0.008787346221441126,0.017271157167530225
34,34,56,289,0.9174593882628421,0.0,0.0,0.0,0.14874649047851562,0.0765986442565918,0.9174593882628421,0.0,0.0,0.0
35,35,57,298,0.9174849772827202,0.0,0.0,0.0,0.16386198997497559,0.07645535469055176,0.9174849772827202,0.0,0.0,0.0
36,36,58,307,0.9175106414208132,0.0,0.0,0.0,0.18331599235534668,0.07572340965270996,0.9175106414208132,0.0,0.0,0.0
37,37,58,317,0.9188593267676025,0.5362318840579711,0.13167259786476868,0.21142857142857144,0.15902352333068848,0.07634830474853516,0.9188593267676025,0.5362318840579711,0.13167259786476868,0.21142857142857144
38,38,64,321,0.9181510378330634,0.0,0.0,0.0,0.16040778160095215,0.07634305953979492,0.9181510378330634,0.0,0.0,0.0
39,39,65,330,0.9181777974347634,0.0,0.0,0.0,0.16312050819396973,0.07601428031921387,0.9181777974347634,0.0,0.0,0.0
40,40,65,340,0.9180569909936512,0.0,0.0,0.0,0.1669478416442871,0.07569169998168945,0.9180569909936512,0.0,0.0,0.0
41,41,66,349,0.9180836906698211,0.0,0.0,0.0,0.17671942710876465,0.07545280456542969,0.9180836906698211,0.0,0.0,0.0
42,42,67,358,0.9229971864356582,0.609271523178808,0.16636528028933092,0.26136363636363635,0.17972874641418457,0.07593560218811035,0.9229971864356582,0.609271523178808,0.16636528028933092,0.26136363636363635
43,43,70,365,0.9184339314845025,0.0,0.0,0.0,0.18286347389221191,0.07560348510742188,0.9184339314845025,0.0,0.0,0.0
44,44,71,374,0.9183127877617704,0.0,0.0,0.0,0.1918022632598877,0.07570552825927734,0.9183127877617704,0.0,0.0,0.0
45,45,72,383,0.9184887698943924,0.0,0.0,0.0,0.19488096237182617,0.07531881332397461,0.9184887698943924,0.0,0.0,0.0
46,46,73,392,0.9185163116341427,0.0,0.0,0.0,0.19968938827514648,0.07564663887023926,0.9185163116341427,0.0,0.0,0.0
47,47,74,401,0.9185439355512457,0.0,0.0,0.0,0.20342707633972168,0.0756218433380127,0.9185439355512457,0.0,0.0,0.0
48,48,74,411,0.9184222321828777,0.0,0.0,0.0,0.20504379272460938,0.07498812675476074,0.9184222321828777,0.0,0.0,0.0
49,49,74,421,0.918300164596738,0.0,0.0,0.0,0.20735859870910645,0.0746924877166748,0.918300164596738,0.0,0.0,0.0
50,50,74,431,0.9181777311554024,0.0,0.0,0.0,0.2093958854675293,0.07490873336791992,0.9181777311554024,0.0,0.0,0.0
51,51,74,441,0.9180549302116164,0.0,0.0,0.0,0.21537303924560547,0.07449936866760254,0.9180549302116164,0.0,0.0,0.0
52,52,75,450,0.9180820682398918,0.0,0.0,0.0,0.21459245681762695,0.07497549057006836,0.9180820682398918,0.0,0.0,0.0
53,53,75,460,0.917958753575192,0.0,0.0,0.0,0.23121023178100586,0.07467770576477051,0.917958753575192,0.0,0.0,0.0
54,54,76,469,0.9175335443992161,0.2,0.001838235294117647,0.0036429872495446266,0.2232205867767334,0.07427740097045898,0.9175335443992161,0.2,0.001838235294117647,0.0036429872495446266
55,55,77,478,0.9180129850520912,0.0,0.0,0.0,0.2258007526397705,0.07454371452331543,0.9180129850520912,0.0,0.0,0.0
56,56,77,488,0.9178890065023438,0.0,0.0,0.0,0.22665047645568848,0.07401728630065918,0.9178890065023438,0.0,0.0,0.0
57,57,77,498,0.9177646524307133,0.0,0.0,0.0,0.22945952415466309,0.07372283935546875,0.9177646524307133,0.0,0.0,0.0
58,58,77,508,0.9176399211284696,0.0,0.0,0.0,0.23037457466125488,0.0733799934387207,0.9176399211284696,0.0,0.0,0.0
59,59,77,518,0.9164514658970074,0.0,0.0,0.0,0.2559163570404053,0.07341933250427246,0.9164514658970074,0.0,0.0,0.0
60,60,77,528,0.9166286322835844,0.3333333333333333,0.009208103130755065,0.01792114695340502,0.25095319747924805,0.07378602027893066,0.9166286322835844,0.3333333333333333,0.009208103130755065,0.01792114695340502
61,61,81,534,0.9178729239676977,0.0,0.0,0.0,0.24474763870239258,0.07387542724609375,0.9178729239676977,0.0,0.0,0.0
62,62,82,543,0.9179001983824203,0.0,0.0,0.0,0.2465980052947998,0.07313251495361328,0.9179001983824203,0.0,0.0,0.0
63,63,83,552,0.8972948188904173,0.0,0.0,0.0,0.2491588592529297,0.0735161304473877,0.8972948188904173,0.0,0.0,0.0
64,64,83,562,0.9178019286698301,0.0,0.0,0.0,0.24957585334777832,0.07321786880493164,0.9178019286698301,0.0,0.0,0.0
65,65,84,571,0.9178292196841944,0.0,0.0,0.0,0.25476717948913574,0.07314300537109375,0.9178292196841944,0.0,0.0,0.0
66,66,84,581,0.9177030554276063,0.0,0.0,0.0,0.2725718021392822,0.0733797550201416,0.9177030554276063,0.0,0.0,0.0
67,67,85,590,0.9177302783330771,0.0,0.0,0.0,0.2708268165588379,0.07341122627258301,0.9177302783330771,0.0,0.0,0.0
68,68,86,599,0.9177575850916372,0.0,0.0,0.0,0.2777736186981201,0.0724029541015625,0.9177575850916372,0.0,0.0,0.0
69,69,87,608,0.9177849760913157,0.0,0.0,0.0,0.2794644832611084,0.07307982444763184,0.9177849760913157,0.0,0.0,0.0
70,70,87,618,0.9176579638498378,0.0,0.0,0.0,0.28187036514282227,0.07227683067321777,0.9176579638498378,0.0,0.0,0.0
71,71,88,627,0.9176852854711435,0.0,0.0,0.0,0.28302884101867676,0.07202816009521484,0.9176852854711435,0.0,0.0,0.0
72,72,89,636,0.9177126917712691,0.0,0.0,0.0,0.2874176502227783,0.07191252708435059,0.9177126917712691,0.0,0.0,0.0
73,73,89,646,0.9175849759428838,0.0,0.0,0.0,0.3014235496520996,0.0716402530670166,0.9175849759428838,0.0,0.0,0.0
74,74,89,656,0.9174568630498989,0.0,0.0,0.0,0.2909824848175049,0.07169985771179199,0.9174568630498989,0.0,0.0,0.0
75,75,90,665,0.9174840417250506,0.0,0.0,0.0,0.29595136642456055,0.07179450988769531,0.9174840417250506,0.0,0.0,0.0
76,76,90,675,0.9173553719008265,0.0,0.0,0.0,0.29656171798706055,0.07149744033813477,0.9173553719008265,0.0,0.0,0.0
77,77,90,685,0.9166015930032797,0.35714285714285715,0.009433962264150943,0.018382352941176468,0.30382370948791504,0.07136726379394531,0.9166015930032797,0.35714285714285715,0.009433962264150943,0.018382352941176468
78,78,94,691,0.9177225089942124,0.0,0.0,0.0,0.30687737464904785,0.07186508178710938,0.9177225089942124,0.0,0.0,0.0
79,79,94,701,0.9174369418768604,0.0,0.0,0.0,0.31382226943969727,0.07172703742980957,0.9174369418768604,0.0,0.0,0.0
80,80,95,710,0.9176212144986663,0.0,0.0,0.0,0.33055567741394043,0.07222342491149902,0.9176212144986663,0.0,0.0,0.0
81,81,96,719,0.9225208235109226,0.5837837837837838,0.20610687022900764,0.304654442877292,0.31159448623657227,0.07101273536682129,0.9225208235109226,0.5837837837837838,0.20610687022900764,0.304654442877292
82,82,103,722,0.9186211238784826,0.0,0.0,0.0,0.32546448707580566,0.0712883472442627,0.9186211238784826,0.0,0.0,0.0
83,83,104,731,0.918650480845026,0.0,0.0,0.0,0.31807541847229004,0.07045578956604004,0.918650480845026,0.0,0.0,0.0
84,84,105,740,0.9186799305226591,0.0,0.0,0.0,0.32409119606018066,0.07165002822875977,0.9186799305226591,0.0,0.0,0.0
85,85,106,749,0.9179187094733513,0.0,0.0,0.0,0.32556724548339844,0.07092022895812988,0.9179187094733513,0.0,0.0,0.0
86,86,107,758,0.9187391097734833,0.0,0.0,0.0,0.3249785900115967,0.07055807113647461,0.9187391097734833,0.0,0.0,0.0
87,87,108,767,0.9187688402348089,0.0,0.0,0.0,0.3290443420410156,0.06999802589416504,0.9187688402348089,0.0,0.0,0.0
88,88,108,777,0.9186397584617829,0.0,0.0,0.0,0.3394277095794678,0.07003116607666016,0.9186397584617829,0.0,0.0,0.0
89,89,108,787,0.918510265796594,0.0,0.0,0.0,0.3461644649505615,0.06984996795654297,0.918510265796594,0.0,0.0,0.0
90,90,108,797,0.918380360274191,0.0,0.0,0.0,0.34772372245788574,0.06972146034240723,0.918380360274191,0.0,0.0,0.0
91,91,108,807,0.9182500399169727,0.0,0.0,0.0,0.3556942939758301,0.07067227363586426,0.9182500399169727,0.0,0.0,0.0
92,92,108,817,0.9176395330241484,0.0,0.0,0.0,0.3626081943511963,0.06963586807250977,0.9176395330241484,0.0,0.0,0.0
93,93,108,827,0.9179881467243313,0.0,0.0,0.0,0.36679744720458984,0.06977486610412598,0.9179881467243313,0.0,0.0,0.0
94,94,108,837,0.9178565698700465,0.0,0.0,0.0,0.36739563941955566,0.06985950469970703,0.9178565698700465,0.0,0.0,0.0
95,95,108,847,0.9177245701430178,0.0,0.0,0.0,0.3678457736968994,0.06960558891296387,0.9177245701430178,0.0,0.0,0.0
96,96,108,857,0.9175921455013681,0.0,0.0,0.0,0.38825297355651855,0.06962013244628906,0.9175921455013681,0.0,0.0,0.0
97,97,108,867,0.9174592938900532,0.0,0.0,0.0,0.36896514892578125,0.06904077529907227,0.9174592938900532,0.0,0.0,0.0
98,98,108,877,0.9173260132407557,0.0,0.0,0.0,0.37284421920776367,0.06882929801940918,0.9173260132407557,0.0,0.0,0.0
99,99,108,887,0.9171923014717774,0.0,0.0,0.0,0.38994264602661133,0.06865262985229492,0.9171923014717774,0.0,0.0,0.0
100,100,108,897,0.9168961606998218,0.0,0.0,0.0,0.38277339935302734,0.06830310821533203,0.9168961606998218,0.0,0.0,0.0
101,101,108,907,0.9169235761804316,0.0,0.0,0.0,0.38596415519714355,0.06934618949890137,0.9169235761804316,0.0,0.0,0.0
102,102,108,917,0.9167885584267836,0.0,0.0,0.0,0.3876028060913086,0.06930184364318848,0.9167885584267836,0.0,0.0,0.0
103,103,108,927,0.9166531010906723,0.0,0.0,0.0,0.4040791988372803,0.06832003593444824,0.9166531010906723,0.0,0.0,0.0
104,104,108,937,0.916517202021849,0.0,0.0,0.0,0.38779211044311523,0.0683290958404541,0.916517202021849,0.0,0.0,0.0
105,105,108,947,0.9163808590560183,0.0,0.0,0.0,0.3894650936126709,0.0676870346069336,0.9163808590560183,0.0,0.0,0.0
106,106,108,957,0.9162440700147227,0.0,0.0,0.0,0.4072916507720947,0.06767702102661133,0.9162440700147227,0.0,0.0,0.0
107,107,108,967,0.916106832705227,0.0,0.0,0.0,0.3987255096435547,0.06869935989379883,0.916106832705227,0.0,0.0,0.0
108,108,108,977,0.9159691449204005,0.0,0.0,0.0,0.4033510684967041,0.06842231750488281,0.9159691449204005,0.0,0.0,0.0
109,109,108,987,0.9158310044385993,0.0,0.0,0.0,0.4032890796661377,0.0675661563873291,0.9158310044385993,0.0,0.0,0.0
110,110,108,997,0.9156924090235469,0.0,0.0,0.0,0.4181845188140869,0.06788396835327148,0.9156924090235469,0.0,0.0,0.0
111,111,108,1007,0.9155533564242124,0.0,0.0,0.0,0.41797804832458496,0.06786823272705078,0.9155533564242124,0.0,0.0,0.0
112,112,108,1017,0.9154138443746902,0.0,0.0,0.0,0.44217467308044434,0.06768298149108887,0.9154138443746902,0.0,0.0,0.0
113,113,108,1027,0.9152738705940758,0.0,0.0,0.0,0.4282350540161133,0.06694531440734863,0.9152738705940758,0.0,0.0,0.0
114,114,108,1037,0.9151334327863417,0.0,0.0,0.0,0.4300110340118408,0.0670173168182373,0.9151334327863417,0.0,0.0,0.0
115,115,108,1047,0.9149925286402125,0.0,0.0,0.0,0.4453766345977783,0.06705236434936523,0.9149925286402125,0.0,0.0,0.0
116,116,108,1057,0.9148511558290371,0.0,0.0,0.0,1.1413159370422363,0.06737017631530762,0.9148511558290371,0.0,0.0,0.0
117,117,108,1067,0.9247043145094119,0.8260869565217391,0.1484375,0.25165562913907286,1.0008151531219482,0.06719851493835449,0.9247043145094119,0.8260869565217391,0.1484375,0.25165562913907286
118,118,115,1070,0.9179042215918571,0.8823529411764706,0.0297029702970297,0.057471264367816084,1.3018798828125,0.06699228286743164,0.9179042215918571,0.8823529411764706,0.0297029702970297,0.057471264367816084
119,119,123,1072,0.9272939996657196,0.7980769230769231,0.16700201207243462,0.27620632279534113,1.144435167312622,0.0672600269317627,0.9272939996657196,0.7980769230769231,0.16700201207243462,0.27620632279534113
120,120,132,1073,0.9280093755231876,0.79,0.16188524590163936,0.2687074829931973,1.0168304443359375,0.06679511070251465,0.9280093755231876,0.79,0.16188524590163936,0.2687074829931973
121,121,140,1075,0.9255408351500922,0.7727272727272727,0.10625,0.18681318681318682,0.9361429214477539,0.06781172752380371,0.9255408351500922,0.7727272727272727,0.10625,0.18681318681318682
122,122,148,1077,0.9239039139929447,0.7209302325581395,0.06567796610169492,0.12038834951456312,1.5683872699737549,0.06687688827514648,0.9239039139929447,0.7209302325581395,0.06567796610169492,0.12038834951456312
123,123,157,1078,0.9331987211845869,0.7796610169491526,0.19870410367170627,0.3166953528399312,1.2763171195983887,0.0663900375366211,0.9331987211845869,0.7796610169491526,0.19870410367170627,0.3166953528399312
124,124,165,1080,0.9356143603573235,0.7517241379310344,0.23956043956043957,0.36333333333333334,1.0219719409942627,0.06666684150695801,0.9356143603573235,0.7517241379310344,0.23956043956043957,0.36333333333333334
125,125,173,1082,0.932973155495526,0.75,0.16778523489932887,0.27422303473491777,1.334650993347168,0.06666421890258789,0.932973155495526,0.75,0.16778523489932887,0.27422303473491777
126,126,181,1084,0.9399627938440723,0.78,0.26651480637813213,0.39728353140916806,1.2578113079071045,0.06592154502868652,0.9399627938440723,0.78,0.26651480637813213,0.39728353140916806
127,127,190,1085,0.9354565475182111,0.7207207207207207,0.18604651162790697,0.29574861367837335,0.8605833053588867,0.06615519523620605,0.9354565475182111,0.7207207207207207,0.18604651162790697,0.29574861367837335
128,128,197,1088,0.930595621924317,0.6060606060606061,0.09456264775413711,0.16359918200408996,1.600994348526001,0.06627011299133301,0.930595621924317,0.6060606060606061,0.09456264775413711,0.16359918200408996
129,129,203,1092,0.9418663946965834,0.8048780487804879,0.23741007194244604,0.36666666666666664,0.911700963973999,0.06617951393127441,0.9418663946965834,0.8048780487804879,0.23741007194244604,0.36666666666666664
130,130,210,1095,0.9339349565809637,0.6527777777777778,0.11463414634146342,0.1950207468879668,1.4919235706329346,0.06623315811157227,0.9339349565809637,0.6527777777777778,0.11463414634146342,0.1950207468879668
131,131,216,1099,0.9471260446870203,0.8357142857142857,0.2896039603960396,0.43014705882352944,1.5011725425720215,0.136793851852417,0.9471260446870203,0.8357142857142857,0.2896039603960396,0.43014705882352944
132,132,226,1099,0.9487442337262942,0.8357142857142857,0.2969543147208122,0.43820224719101125,1.5993351936340332,0.06577515602111816,0.9487442337262942,0.8357142857142857,0.2969543147208122,0.43820224719101125
133,133,235,1100,0.9476296423070341,0.7025641025641025,0.35584415584415585,0.4724137931034482,1.204615831375122,0.06698131561279297,0.9476296423070341,0.7025641025641025,0.35584415584415585,0.4724137931034482
134,134,242,1103,0.9509686267786731,0.7555555555555555,0.35978835978835977,0.4874551971326164,2.1033775806427,0.06656146049499512,0.9509686267786731,0.7555555555555555,0.35978835978835977,0.4874551971326164
135,135,251,1104,0.9553494762150094,0.8303030303030303,0.3712737127371274,0.5131086142322098,1.327941656112671,0.06476330757141113,0.9553494762150094,0.8303030303030303,0.3712737127371274,0.5131086142322098
136,136,259,1106,0.9516600722518493,0.7985074626865671,0.296398891966759,0.43232323232323233,0.8592641353607178,0.06498980522155762,0.9516600722518493,0.7985074626865671,0.296398891966759,0.43232323232323233
137,137,267,1108,0.9441668102705497,0.6494845360824743,0.17847025495750707,0.27999999999999997,1.2867546081542969,0.06577706336975098,0.9441668102705497,0.6494845360824743,0.17847025495750707,0.27999999999999997
138,138,272,1113,0.9518384256861729,0.8349514563106796,0.2471264367816092,0.3813747228381375,0.8781986236572266,0.06490635871887207,0.9518384256861729,0.8349514563106796,0.2471264367816092,0.3813747228381375
139,139,279,1116,0.9474321286529483,0.7228915662650602,0.17595307917888564,0.28301886792452835,1.2428646087646484,0.064788818359375,0.9474321286529483,0.7228915662650602,0.17595307917888564,0.28301886792452835
140,140,286,1119,0.9589468214100121,0.793939393939394,0.39221556886227543,0.5250501002004008,1.5038657188415527,0.06475281715393066,0.9589468214100121,0.793939393939394,0.39221556886227543,0.5250501002004008
141,141,294,1121,0.9604372722540343,0.831081081081081,0.3773006134969325,0.5189873417721519,1.1751110553741455,0.06581401824951172,0.9604372722540343,0.831081081081081,0.3773006134969325,0.5189873417721519
142,142,303,1122,0.9607161480966452,0.8095238095238095,0.3753943217665615,0.5129310344827586,1.33089280128479,0.06517624855041504,0.9607161480966452,0.8095238095238095,0.3753943217665615,0.5129310344827586
143,143,311,1124,0.9599512449939056,0.8623853211009175,0.3042071197411003,0.4497607655502392,1.3860602378845215,0.06530261039733887,0.9599512449939056,0.8623853211009175,0.3042071197411003,0.4497607655502392
144,144,317,1128,0.960927960927961,0.883495145631068,0.30033003300330036,0.4482758620689656,1.4884436130523682,0.06537985801696777,0.960927960927961,0.883495145631068,0.30033003300330036,0.4482758620689656
145,145,325,1130,0.9659269613838896,0.8731343283582089,0.39661016949152544,0.5454545454545455,1.3696835041046143,0.06522917747497559,0.9659269613838896,0.8731343283582089,0.39661016949152544,0.5454545454545455
146,146,334,1131,0.9649921232277262,0.8583333333333333,0.36013986013986016,0.5073891625615764,2.5833401679992676,0.06405973434448242,0.9649921232277262,0.8583333333333333,0.36013986013986016,0.5073891625615764
147,147,342,1133,0.9663335086796423,0.8909090909090909,0.35251798561151076,0.5051546391752577,0.837583065032959,0.06434273719787598,0.9663335086796423,0.8909090909090909,0.35251798561151076,0.5051546391752577
