,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.563792657852173,0.36924209158710886,0.47020998001098635,0.002920279340417141,1,1,"{'C': 1, 'degree': 1}",0.5153374233128835,0.47435897435897445,0.46052631578947373,0.48780487804878053,0.525,0.4926055183020225,0.024294854173059578,42
1,4.35564079284668,0.16293737659902305,0.4865823268890381,0.005737541177924866,1,2,"{'C': 1, 'degree': 2}",0.6256983240223464,0.5748502994011976,0.5644171779141104,0.5294117647058824,0.5542168674698795,0.5697188867026831,0.031790292854727224,36
2,4.5730143070220945,0.0655221976615847,0.5212824821472168,0.005858120159531784,1,3,"{'C': 1, 'degree': 3}",0.6378378378378378,0.5942857142857144,0.5934065934065935,0.5423728813559322,0.5909090909090909,0.5917624235590337,0.030239276271715902,23
3,4.80720329284668,0.12160032093702389,0.5518893718719482,0.0063690222014368535,1,4,"{'C': 1, 'degree': 4}",0.6630434782608695,0.6033519553072626,0.6010928961748634,0.5402298850574713,0.5955056179775281,0.600644766555599,0.03892941732959938,15
4,5.056487560272217,0.12917041977412358,0.5882260799407959,0.008151705167654406,1,5,"{'C': 1, 'degree': 5}",0.6483516483516483,0.5847953216374269,0.5714285714285715,0.5086705202312137,0.6256983240223464,0.5877888771342412,0.0482520689654327,29
5,5.441703176498413,0.11519340201352316,0.6171022891998291,0.010741994691848656,1,6,"{'C': 1, 'degree': 6}",0.6368715083798883,0.5714285714285714,0.5485714285714285,0.4444444444444445,0.5862068965517241,0.5575045698752115,0.06352826973794026,38
6,5.693555068969727,0.10698342043737974,0.6487501621246338,0.0127625486893049,1,7,"{'C': 1, 'degree': 7}",0.6136363636363635,0.5798816568047338,0.5146198830409358,0.41772151898734183,0.5263157894736842,0.5304350423886117,0.06684138448878267,41
7,4.172439241409302,0.044206514322340504,0.4527566432952881,0.006280846196246788,2,1,"{'C': 2, 'degree': 1}",0.56,0.548780487804878,0.5153374233128835,0.5029940119760479,0.5662650602409639,0.5386753966669546,0.02504341559803812,40
8,4.328516101837158,0.1129267815754505,0.48110337257385255,0.009697488465169171,2,2,"{'C': 2, 'degree': 2}",0.6455026455026455,0.6057142857142858,0.6101694915254238,0.5555555555555556,0.5862068965517241,0.600629774969927,0.029563956531546965,16
9,4.60480375289917,0.09799643745041237,0.5186737537384033,0.0056564206121155975,2,3,"{'C': 2, 'degree': 3}",0.6666666666666666,0.6304347826086957,0.6276595744680851,0.5414364640883977,0.6043956043956044,0.61411861844549,0.041444190519454215,4
10,5.038162040710449,0.023856420601070533,0.5578155040740966,0.008732183048179458,2,4,"{'C': 2, 'degree': 4}",0.6526315789473683,0.5901639344262296,0.6276595744680851,0.5474860335195532,0.6270270270270271,0.6089936296776527,0.03664869258174292,10
11,5.319528484344483,0.09656849182258806,0.5922500610351562,0.0102942986549449,2,5,"{'C': 2, 'degree': 5}",0.6521739130434783,0.6043956043956045,0.5957446808510637,0.5393258426966293,0.6382978723404256,0.6059875826654402,0.03931506312021053,11
12,5.72561936378479,0.045439842322062406,0.6316817283630372,0.0116296040394258,2,6,"{'C': 2, 'degree': 6}",0.6521739130434783,0.5921787709497206,0.5591397849462366,0.5227272727272727,0.6021505376344086,0.5856740558602234,0.04336445967648497,31
13,5.997771549224853,0.04167872212837591,0.6627154350280762,0.004231871666307782,2,7,"{'C': 2, 'degree': 7}",0.6229508196721311,0.5842696629213483,0.5444444444444444,0.4685714285714285,0.5989304812834224,0.5638333673785549,0.0540279373352055,37
14,4.227288627624512,0.07113743292827171,0.4450786590576172,0.006910049991148957,3,1,"{'C': 3, 'degree': 1}",0.5730337078651686,0.5964912280701754,0.5180722891566265,0.5146198830409358,0.5828571428571429,0.5570148501980098,0.03404899000398758,39
15,4.311121225357056,0.08479890183741516,0.47751264572143554,0.008974955589080203,3,2,"{'C': 3, 'degree': 2}",0.6735751295336787,0.6378378378378378,0.6349206349206349,0.5604395604395604,0.5934065934065933,0.620035951227661,0.03915547747668386,1
16,4.828752183914185,0.10507988897681846,0.5215241432189941,0.009530477036876235,3,3,"{'C': 3, 'degree': 3}",0.6700507614213198,0.6096256684491979,0.6424870466321243,0.5524861878453039,0.6203208556149732,0.6189941039925838,0.03917022181788546,2
17,5.141843557357788,0.09027179856997831,0.562706184387207,0.010852606153556396,3,4,"{'C': 3, 'degree': 4}",0.6666666666666667,0.5925925925925926,0.6063829787234042,0.5604395604395604,0.631578947368421,0.6115321491581291,0.035881367087705056,6
18,5.407360363006592,0.05952161744239644,0.5987643718719482,0.009351064902001488,3,5,"{'C': 3, 'degree': 5}",0.6559139784946236,0.6054054054054056,0.5851063829787234,0.5217391304347826,0.6178010471204188,0.5971931888867907,0.044225922867096056,19
19,5.848490619659424,0.05803277515729146,0.6353121757507324,0.007581003023494162,3,6,"{'C': 3, 'degree': 6}",0.6631016042780749,0.5966850828729282,0.5652173913043479,0.5136612021857924,0.625,0.5927330561282287,0.05102543806284511,22
20,6.1155113697052,0.07219605683724366,0.6700726509094238,0.006277737572637197,3,7,"{'C': 3, 'degree': 7}",0.6595744680851063,0.5824175824175825,0.532608695652174,0.4835164835164835,0.61139896373057,0.5739032386803833,0.06114407213622341,34
21,4.2048811435699465,0.07628781264503477,0.43773550987243653,0.006538093668210067,4,1,"{'C': 4, 'degree': 1}",0.5810055865921787,0.6022727272727273,0.5730994152046784,0.5172413793103448,0.6153846153846154,0.5778007447529089,0.03379714636963595,33
22,4.540477466583252,0.08230244838775116,0.4766244411468506,0.006773140091511473,4,2,"{'C': 4, 'degree': 2}",0.6804123711340206,0.6243386243386243,0.6145833333333334,0.5384615384615384,0.5945945945945945,0.6104780923724222,0.04590956378467497,9
23,4.852325534820556,0.11180151666101144,0.5236377716064453,0.010310856648776156,4,3,"{'C': 4, 'degree': 3}",0.6700000000000002,0.5806451612903226,0.6395939086294415,0.5494505494505495,0.6243386243386243,0.6128056487417876,0.04282517897006852,5
24,5.224862670898437,0.0519365702383106,0.565398120880127,0.008725183734538691,4,4,"{'C': 4, 'degree': 4}",0.6494845360824741,0.5820105820105821,0.5989304812834224,0.5531914893617021,0.6387434554973822,0.6044721088471127,0.035680738684987875,13
25,5.283285617828369,0.11473985118128598,0.6021519184112549,0.01164848422492577,4,5,"{'C': 4, 'degree': 5}",0.631578947368421,0.5978260869565217,0.572972972972973,0.5405405405405406,0.6428571428571428,0.5971551381391198,0.03758752937554941,20
26,5.671908950805664,0.07405193565847128,0.6358652591705323,0.00783087067654614,4,6,"{'C': 4, 'degree': 6}",0.6486486486486486,0.5945945945945946,0.5531914893617021,0.5053763440860215,0.6363636363636364,0.5876349426109206,0.05310070277887051,30
27,5.925890684127808,0.04531815273143198,0.6672043323516845,0.004995119719950246,4,7,"{'C': 4, 'degree': 7}",0.6492146596858639,0.6086956521739131,0.5405405405405406,0.518918918918919,0.6363636363636364,0.5907466815365745,0.051964335192268056,25
28,4.159148788452148,0.06905323278704226,0.42897372245788573,0.006416593382411385,5,1,"{'C': 5, 'degree': 1}",0.5683060109289617,0.6333333333333333,0.5747126436781609,0.5168539325842697,0.5698324022346368,0.5726076645518725,0.03695056892448087,35
29,4.472286176681519,0.08836869681526785,0.47568435668945314,0.008331188244127215,5,2,"{'C': 5, 'degree': 2}",0.6804123711340206,0.6243386243386243,0.6082474226804123,0.5561497326203209,0.5869565217391304,0.6112209345025017,0.04144868988478525,7
30,4.801348352432251,0.09609671202913352,0.5249221801757813,0.011274137472984953,5,3,"{'C': 5, 'degree': 3}",0.6564102564102563,0.5925925925925926,0.6399999999999999,0.5638297872340426,0.6243386243386243,0.6154342521151032,0.033306332572766516,3
31,5.074388408660889,0.12460878030999567,0.5672813415527344,0.008968015121697469,5,4,"{'C': 5, 'degree': 4}",0.6458333333333333,0.5957446808510637,0.5925925925925926,0.5531914893617021,0.6282722513089005,0.6031268694895184,0.03198481567315941,14
32,5.258109712600708,0.08010207488600997,0.6019503593444824,0.007686712275935383,5,5,"{'C': 5, 'degree': 5}",0.6178010471204188,0.5806451612903226,0.5638297872340426,0.5483870967741936,0.6363636363636364,0.5894053457565228,0.03293856004103612,26
