,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,1.4353547096252441,0.02830827464301025,0.3036481857299805,0.012205916303887657,7,rbf,"{'C': 7, 'kernel': 'rbf'}",0.8888888888888888,0.8159203980099503,0.8399999999999999,0.8095238095238095,0.8484848484848484,0.8405635889814993,0.028175000854803404,5
14,1.2537187576293944,0.02594292183523819,0.13910164833068847,0.001549994463593136,7,poly,"{'C': 7, 'kernel': 'poly'}",0.8815165876777251,0.8235294117647058,0.8333333333333333,0.8133971291866029,0.846938775510204,0.8397430474945142,0.023642677478696097,8
15,0.9894333839416504,0.03696523691816769,0.0758066177368164,0.0013608422483659549,8,linear,"{'C': 8, 'kernel': 'linear'}",0.8780487804878048,0.7864077669902912,0.7751196172248804,0.7586206896551724,0.835820895522388,0.8068035499761074,0.043953013093786096,23
16,1.3876503467559815,0.027656683268990342,0.3115041732788086,0.0035001131613660113,8,rbf,"{'C': 8, 'kernel': 'rbf'}",0.883495145631068,0.8159203980099503,0.8457711442786069,0.8095238095238095,0.8410256410256409,0.8391472276938151,0.026196087700933735,9
17,1.2163506031036377,0.021723784225274486,0.13902482986450196,0.0019552307644619595,8,poly,"{'C': 8, 'kernel': 'poly'}",0.8857142857142858,0.8235294117647058,0.8333333333333333,0.8133971291866029,0.845360824742268,0.840266996948239,0.025066373412235658,6
18,0.9596541881561279,0.033498228566555995,0.07579898834228516,0.002375878672535421,10,linear,"{'C': 10, 'kernel': 'linear'}",0.8725490196078431,0.7961165048543688,0.7714285714285715,0.751219512195122,0.8557213930348259,0.8094070002241462,0.04719474478658731,19
19,1.3789761543273926,0.03305554237349899,0.312682580947876,0.0048218198481818535,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.883495145631068,0.8258706467661691,0.8442211055276382,0.8151658767772513,0.836734693877551,0.8410974937159356,0.023369456502807345,4
20,1.2156081199645996,0.01553233960584122,0.1391507625579834,0.0017687696764212492,10,poly,"{'C': 10, 'kernel': 'poly'}",0.8857142857142858,0.8235294117647058,0.8252427184466019,0.8133971291866029,0.8512820512820513,0.8398331192788495,0.026129338777703116,7
21,0.961636734008789,0.02369965173492917,0.07535843849182129,0.001240083559259003,20,linear,"{'C': 20, 'kernel': 'linear'}",0.83,0.7961165048543688,0.7619047619047619,0.7378640776699028,0.8374384236453202,0.7926647536148707,0.03836615151741076,24
22,1.3842458724975586,0.038947380927930056,0.31557393074035645,0.008579411080908813,20,rbf,"{'C': 20, 'kernel': 'rbf'}",0.8803827751196173,0.8140703517587939,0.8292682926829268,0.8076923076923077,0.846938775510204,0.8356705005527699,0.026139990385328313,14
23,1.1997050762176513,0.019954947263447483,0.14005069732666015,0.002701178198548973,20,poly,"{'C': 20, 'kernel': 'poly'}",0.8815165876777251,0.8235294117647058,0.8275862068965517,0.8038277511961723,0.8556701030927835,0.8384260121255878,0.027168386458362066,10
